ID,Username,Text,Created At,Retweets,Likes,Replies
1959896684005359897,@Novawaterksa,@ibra6673 مرحباً، نود إعلامكم بأنه لا يوجد توصيل لهذه المنطقة، حيث يقع موقعكم خارج نطاق تغطيتنا في الوقت الحالي. حرصاً منا على تقديم أفضل الخدمات لكم، وفرّنا لكم إمكانية طلب منتجاتنا عن طريق تطبيقات شركائنا هنقرستيشن، وكارفور، ونون، وأمازون. في حال تحديث منطقتكم، سوف يتم ابلاغكم.,Mon Aug 25 08:32:37 +0000 2025,0,0,0
1959896184035631207,@w77vc,"@HungerStation بذور التفاح

🍎🍎🍎🍎🍎🍎🍎🍎

#هنقرستيشن #قبل_الكل
_

.

.

.

يارب ارزقني 
.
..

@e8_o13 https://t.co/MnHgAl7O60",Mon Aug 25 08:30:38 +0000 2025,0,0,0
1959850373931307129,@Qlivece,@HungerStation ردوا على الخاص,Mon Aug 25 05:28:36 +0000 2025,0,0,0
1959850238795043078,@b7tj_,"@MCgovSA طلبي وصلني خطا ولي يوم اطار وراهم شوفو لنا حل ي وزارة التجار ارسلت له صوره الاكل وقلت خلي المندوب يرجع ولاحياة لمن تنادي عالفاضي 
@MCgovSA @HungerStation",Mon Aug 25 05:28:03 +0000 2025,0,0,0
1959849969222910242,@resaud_,"لا تفوووتكم قسيمة هنقر
هالفترة العالم طايحة بهنقرستيشن وصارو ياكلون ببلاش والسر؟ 
السر هو هذا الكود RJZ875 يرجع لكم كاش باك وخصم 150 ريال مقسمة على طلباتك القادمة اذا طلبتو ب 20 ريال والتوصيل مجااني 🤩🤩🤩 🤩
الشرط الوحيد يكون رقمك جديد وما قد طلبت منه
#هنقرستيشن
#رمز_ترويجي https://t.co/eogiUMJduW",Mon Aug 25 05:26:59 +0000 2025,1,2,0
1959849576371822904,@Qlivece,انا عندي اشتراك اتش بلس و للان يحط لي سعر التوصيل من المطعم 🙂🙂!! @HungerStation @hunger_care,Mon Aug 25 05:25:25 +0000 2025,0,0,1
1959846128490270902,@Aida6614,@HungerStation @MonshaatSA طبعا طلبت امس من مطعم  شاورما وجا الخبز ناشف ومفتت وصورته لهم ولم يتم التعويض وقفلو المحادثه واليوم طلبت  والطلب جا مسكوب وغلط وبرضو ماتم التعويض وتم إغلاق الشكوى طيب لمتى التعامل ذا؟,Mon Aug 25 05:11:43 +0000 2025,0,0,0
1959839839970328910,@barnscoffee,@Ghadhww اهلا بك ضيفنا الكريم يوجد توصيل في( المنطقة الغربية )عن طريق تطبيق -تويو-هنقرستيشن -مرسول .. (الرياض) عن طريق هنقرستيشن  اما باقي المناطق لايوجد لدينا خدمة توصيل🙏💚,Mon Aug 25 04:46:44 +0000 2025,0,0,0
1959838610993340420,@sahailsa2,@HungerStation تم التواصل خاص ولم يتم الرد,Mon Aug 25 04:41:51 +0000 2025,0,0,1
1959830010811830723,@TGA_CARE,"@xsll_0 أهلاً بك، يجب على فريق الدعم لدى
@HungerStation 
تلقي شكاوى المستفيدين ووضع إجراءات لمعالجتها في مدة لا تتجاوز خمسة أيام عمل، وفي حال عدم معالجة الشكوى خلال المدة المحددة أو عدم الرضا على نتيجة معالجتها يتم تقديم بلاغ عبر الرقم الموحد📞 19929، أو عن طريق الموقع الإلكتروني من خلال",Mon Aug 25 04:07:41 +0000 2025,0,0,0
1959822268537635057,@amira001o,"@HungerStation بذور التفاح

.

.

.
@jojoo100o
.

☘☘☘☘

#هنقرستيشن 
#قبل_الكل",Mon Aug 25 03:36:55 +0000 2025,0,0,0
1959822136740126889,@amira001o,"@HungerStation ^.
بذور التفاح

🍎
@Nora200oo 

#هنقرستيشن #قبل_الكل",Mon Aug 25 03:36:23 +0000 2025,0,0,0
1959822107463872973,@amira001o,"@HungerStation ].
بذور التفاح

🍎
@Nora200oo 

#هنقرستيشن #قبل_الكل",Mon Aug 25 03:36:16 +0000 2025,0,0,0
1959822086358114573,@amira001o,"@HungerStation ٠.
بذور التفاح

🍎
@Nora200oo 

#هنقرستيشن #قبل_الكل",Mon Aug 25 03:36:11 +0000 2025,0,0,0
1959822070491107372,@amira001o,"@HungerStation بذور التفاح

🍎
@Nora200oo 

#هنقرستيشن #قبل_الكل",Mon Aug 25 03:36:07 +0000 2025,0,0,0
1959822054133305656,@amira001o,"@HungerStation .
بذور التفاح

🍎
@Nora200oo 

#هنقرستيشن #قبل_الكل",Mon Aug 25 03:36:04 +0000 2025,0,0,0
1959821691707605199,@dodoo47o,"@HungerStation ٠
بذور التفاح

🍎
@Nora200oo 

#هنقرستيشن #قبل_الكل",Mon Aug 25 03:34:37 +0000 2025,0,0,0
1959821668076884274,@dodoo47o,"@HungerStation ✔️

.
بذور التفاح

🍎
@Nora200oo 

#هنقرستيشن #قبل_الكل",Mon Aug 25 03:34:32 +0000 2025,0,0,0
1959821640482623791,@dodoo47o,"@HungerStation بذور التفاح

🍎
@Nora200oo 

#هنقرستيشن #قبل_الكل",Mon Aug 25 03:34:25 +0000 2025,0,0,0
1959821623621493148,@dodoo47o,"@HungerStation .
بذور التفاح

🍎
@Nora200oo 

#هنقرستيشن #قبل_الكل",Mon Aug 25 03:34:21 +0000 2025,0,0,0
1959821260638011618,@96xxr1,"@HungerStation “.
بذور التفاح

🍎
@Nora200oo 

#هنقرستيشن #قبل_الكل",Mon Aug 25 03:32:54 +0000 2025,0,0,0
1959821235589882304,@96xxr1,"@HungerStation بذور التفاح

🍎
@Nora200oo 

#هنقرستيشن #قبل_الكل",Mon Aug 25 03:32:48 +0000 2025,0,0,0
1959768629584756862,@Wdee77,"@HungerStation 

حسبي الله ونعم الوكيل الغوا طلبي و رفضوا يرجعون فلوسي !!",Mon Aug 25 00:03:46 +0000 2025,0,0,1
1959765163940139460,@TalBwd43375,@HungerStation @MonshaatSA سرقني حسبي الله عليهم,Sun Aug 24 23:50:00 +0000 2025,0,0,0
1959763403712626993,@Wafa4447g,"@HungerStation @MonshaatSA السلام عليكم 
الله يعافيك انا طلبت من كيان وقعدت ساعه ماجاء الطلب ويوم تواصلت معهم قالوا اني مختاره ان الطلب مايوصل لازم اروح استلمه من المتجر وانا مااقدر ودفعت لهم وقفلوا المحادثه محد ساعدني كيف الوضع الحين لاجاني الطلب والفلوس راحت",Sun Aug 24 23:43:00 +0000 2025,0,0,1
1959763012577083866,@remy_no_,@HungerStation @MonshaatSA هنقر انا عندي ١٤الف نقطه وابي استخدمها بس الحد اللي تخصمه عشره ريال بس اذ وصل قيمة الطلب خمسين ياخي شوفوا حل ابي استخدمها كلها ابيها تخصم اكثر 😔💔,Sun Aug 24 23:41:27 +0000 2025,0,0,0
1959762551111053497,@abatmeem,"@waledOTB @Keetaglobal_ksa كلامك صحيح 100%
آخر طلب لي ذهب لمطعم آخر وجلس فيه قرابة الـ 20د قبل أن يتوجه لمطعمي ويستلم الطلب.
هو يعلم أن أمامه 45 د لإيصال الطلب حتى وإن كان الطلب لا يستغرق أكثر من 15د
لذا يصلك الأكل قبل موعد التعويض بدقيقتين أو 5د شبه بارد.
وهذا ما يجعل تطبيق @HungerStation أكثر تميزا",Sun Aug 24 23:39:37 +0000 2025,0,2,0
1959761569543541167,@2Q_Q_Q,"@HungerStation بذور التفاح 

يارب 🍎🍎
🍎🍎🍎
@TMSM0
#هنقر_ستيشن #قبل_الكل",Sun Aug 24 23:35:43 +0000 2025,0,0,0
1959761550363017310,@2Q_Q_Q,"@HungerStation بذور التفاح 

يارب 🍎🍎🍎🍎🍎
@TMSM0
#هنقر_ستيشن #قبل_الكل",Sun Aug 24 23:35:38 +0000 2025,0,0,0
1959758977601843421,@iioaiioa,@HungerStation ماهكذا تورد الابل المبلغ المدفوع من حق احد سلبه بهالطريقه !!! نامل منكم التفهم والرد,Sun Aug 24 23:25:25 +0000 2025,0,0,0
1959758794574946664,@iioaiioa,@HungerStation ??,Sun Aug 24 23:24:41 +0000 2025,0,0,0
1959757637634982211,@ialjaaze,@waledOTB @Keetaglobal_ksa كمان هنقرستيشن سواها وجاني الاكل زي الثلج,Sun Aug 24 23:20:06 +0000 2025,0,0,1
